,idade,salario
9085,40,14000
9086,20,900
9087,25,1794
9088,26,1100
9089,32,3200
9090,42,4200
9091,25,1500.00
9092,24,1000
9093,24,2500
9094,33,1200
9095,26,1500
9096,28,800
9097,25,1088.00
9098,23,1402
9099,56,8000
9100,22,788
9101,27,2300
9102,21,880
9103,31,1100
9104,25,1000
9105,26,700
9106,52,3500
9107,44,5000
9108,33,6120
9109,35,1054
9110,22,982
9111,52,2500
9112,39,5200
9113,28,2000
9114,23,1000
9115,46,4500
9116,25,1000.00
9117,27,1778
9118,28,1000
9119,25,1450
9120,46,1200
9121,29,1647
9122,29,1800
9123,35,600
9124,29,756
9125,32,2600
9126,24,2850
9127,47,1500
9128,22,1100
9129,35,2300
9130,27,1000
9131,34,11050
9132,32,4500
9133,24,1200
9134,33,5000
9135,37,8000
9136,39,14000
9137,26,3500
9138,45,8000
9139,30,1200.00
9140,42,1500.00
9141,33,3450
9142,25,1430.00
9143,49,6500
9144,39,5000
9145,22,1650
9146,36,3400
9147,21,592
9148,25,1200
9149,24,2000
9150,42,2200.00
9151,35,4300
9152,26,1500
9153,46,1200
9154,39,7500
9155,29,1300.00
9156,30,2000
9157,54,1400
9158,28,3572
9159,29,1500
9160,52,12000
9161,61,1500
9162,30,5700
9163,35,2300
9164,27,1572
9165,34,1765
9166,39,3000
9167,33,4500
9168,24,1450
9169,40,8000
9170,33,3800.00
9171,44,2100
9172,57,3000
9173,29,1401.65
9174,33,8650
9175,48,7000
9176,44,1300
9177,28,1200
9178,24,1200.00
9179,32,4000
9180,30,2700
9181,28,2000
9182,39,5300
9183,33,1800.00
9184,19,2000.00
9185,24,1200
9186,41,1250
9187,41,5000
9188,24,1200
9189,36,1808
9190,26,900
9191,39,3000
9192,30,1880
9193,27,2149
9194,50,2160
9195,35,5000
9196,46,9000
9197,24,1500
9198,35,937
9199,27,1300
9200,39,2500
9201,22,937
9202,46,3000
9203,26,1200
9204,38,3700
9205,39,1383
9206,36,5000
9207,20,1000
9208,25,1000
9209,20,600.00
9210,28,1286
9211,22,2400
9212,29,1000
9213,23,1044
9214,54,15000
9215,41,2572.00
9216,30,3464
9217,35,814
9218,36,3921
9219,45,9000
9220,28,2000
9221,41,3500
9222,25,800
9223,32,990.36
9224,44,2845
9225,27,600
9226,41,8000
9227,19,1255
9228,53,10831
9229,27,1000
9230,56,12000
9231,43,2200
9232,51,2894.00
9233,34,2400
9234,60,1700
9235,27,1715
9236,28,837
9237,32,1201.2
9238,33,4100
9239,38,7000
9240,32,3108
9241,53,2800
9242,20,700
9243,37,8700
9244,40,2000.00
9245,40,1500
9246,40,3000
9247,37,1000
9248,50,1800
9249,28,934
9250,38,3100
9251,29,1000
9252,41,4780
9253,37,9600
9254,34,3000
9255,22,2700
9256,30,1512.00
9257,33,900
9258,39,2600
9259,24,3500
9260,32,4500
9261,40,13000
9262,38,578
9263,49,1100
9264,47,10700
9265,30,1800.00
9266,27,1800
9267,25,1468
9268,41,2700
9269,25,3000
9270,23,1200
9271,22,1277.55
9272,49,7500
9273,37,9000
9274,30,1508
9275,47,6000.00
9276,22,1049
9277,26,1920
9278,37,3500
9279,43,2800
9280,37,2600
9281,23,1500
9282,34,1000
9283,30,1000
9284,48,6500
9285,21,937
9286,26,1350
9287,26,2500
9288,36,2000
9289,26,1000
9290,54,14000
9291,30,914
9292,36,1500.00
9293,23,1400
9294,31,1987
9295,39,1600
9296,21,900.69
9297,32,1600
9298,43,3000
9299,31,3600
9300,24,1000
9301,37,2700
9302,50,7000
9303,35,1500
9304,25,1500
9305,30,1500
9306,50,3600
9307,38,1542
9308,28,1354
9309,30,2000.25
9310,35,2500
9311,21,1100
9312,39,1246
9313,46,1900
9314,53,2500
9315,40,2200
9316,39,1800
9317,25,5000
9318,22,900
9319,47,13700
9320,35,2400
9321,37,3900
9322,48,8000
9323,43,4186.29
9324,30,3800
9325,32,1200
9326,27,1344
9327,38,3000
9328,31,3982
9329,34,6800
9330,23,850
9331,55,15000
9332,24,1300
9333,39,3300
9334,29,2200
9335,19,1200
9336,38,8000
9337,30,4800.00
9338,23,920
9339,26,1600
9340,30,2880
9341,26,5850
9342,54,1000
9343,21,1300
9344,42,8900
9345,18,850
9346,29,1650
9347,36,3800.00
9348,52,6500.00
9349,23,1000
9350,29,1700
9351,33,3000.00
9352,41,13800
9353,23,1442
9354,22,1587
9355,38,5750
9356,31,1000
9357,49,12000.00
9358,52,3000
9359,31,2500
9360,43,2000
9361,40,11780
9362,27,2100
9363,26,1800
9364,48,3000
9365,24,1400
9366,32,1700
9367,28,3100
9368,58,3000
9369,28,2080
9370,40,2500
9371,23,1140
9372,38,4200
9373,22,520
9374,44,8567.63
9375,61,1500
9376,33,1500
9377,53,1425.06
9378,34,5000
9379,51,4000
9380,29,2900
9381,36,2000.00
9382,32,1700
9383,27,3500
9384,27,1500
9385,35,2745
9386,31,3800
9387,35,3800
9388,39,20000
9389,25,2000
9390,49,1250
9391,23,990
9392,32,4011.1
9393,25,1076.4
9394,24,1500
9395,70,4500
9396,36,6000
9397,30,1317.00
9398,21,998
9399,55,10000
9400,42,12000
9401,27,1572
9402,25,1800.00
9403,26,1200.00
9404,21,900
9405,49,1356
9406,32,1400
9407,52,7396.96
9408,34,2800
9409,26,3600
9410,36,3500
9411,29,2200
9412,20,1000
9413,28,1300
9414,23,1800
9415,43,1325
9416,30,5500.00
9417,29,5000
9418,33,2000
9419,50,8000
9420,46,4500
9421,26,600
9422,34,1500
9423,36,3000
9424,25,1750
9425,28,1900
9426,44,7300.00
9427,36,2000
9428,27,1300.00
9429,31,3000
9430,19,1000
9431,57,5500
9432,29,11200
9433,33,2850
9434,36,5600
9435,35,3000
9436,23,1302.97
9437,22,1200
9438,22,1000
9439,42,800
9440,22,1100
9441,31,2500
9442,24,1200.00
9443,31,6857
9444,47,6000
9445,64,25000
9446,26,2100
9447,29,1400
9448,44,1324.8
9449,25,1100
9450,47,9700
9451,23,1000.00
9452,44,3000
9453,31,2800
9454,39,3000
9455,23,1000
9456,39,14500
9457,38,6500
9458,27,850
9459,32,2000
9460,35,3000
9461,39,2000
9462,31,1300.00
9463,34,3500
9464,33,2000
9465,23,880.00
9466,38,3000.00
9467,49,1310
9468,20,600
9469,24,1500
9470,47,3500
9471,23,1500.00
9472,54,8000
9473,24,2000.00
9474,58,21000
9475,37,1808
9476,34,1800
9477,43,3650.00
9478,24,800
9479,34,2650
9480,38,3614
9481,23,1240.00
9482,41,3190
9483,25,724
9484,21,1300
9485,38,2000
9486,41,6500
9487,25,1000
9488,22,1500.00
9489,36,1300
9490,28,1500
9491,29,1600
9492,25,3300.00
9493,32,8000
9494,34,1200
9495,34,4000
9496,28,1200
9497,52,4000
9498,51,1200
9499,30,1130.00
9500,45,3300.00
9501,28,5000
9502,19,937
9503,43,1012.65
9504,34,1750
9505,51,5000
9506,37,1500
9507,46,17850
9508,37,4000.00
9509,44,11800
9510,30,11000
9511,31,2800
9512,54,9000
9513,33,1350
9514,34,3800
9515,28,3000
9516,31,2700
9517,28,2300.00
9518,27,5000
9519,32,1300
9520,42,7000
9521,35,5000
9522,30,3307.13
9523,29,2500.00
9524,21,1300
9525,21,1200
9526,30,17000.00
9527,26,1300
9528,26,2533
9529,23,1500
9530,31,1290
9531,32,2970
9532,49,5000
9533,33,3000
9534,26,7000
9535,26,1300
9536,30,9000
9537,17,600
9538,37,7000
9539,31,1000
9540,33,4400
9541,20,1000
9542,34,4000
9543,44,7500
9544,30,1000
9545,23,3000
9546,31,928
9547,42,15000
9548,31,1400
9549,46,8000
9550,22,925.55
9551,28,1000
9552,53,10000
9553,37,2300
9554,32,1000
9555,40,3000
9556,27,1500
9557,24,2500
9558,25,800
9559,27,2500
9560,23,1200
9561,38,3000
9562,28,1430.48
9563,25,2100
9564,67,7000
9565,44,8000
9566,36,3000
9567,41,2600
9568,37,1900
9569,39,1500.00
9570,46,10920.00
9571,41,2140
9572,54,1750
9573,46,5166
9574,60,2727.72
9575,35,4000
9576,39,1500
9577,40,2200
9578,26,1350
9579,22,1700
9580,45,6500
9581,39,1100
9582,23,2380.4
9583,25,1000
9584,28,900
9585,45,3000
9586,28,3000
9587,36,5100
9588,34,1300
9589,31,3500
9590,36,1300
9591,27,1500
9592,32,1900
9593,38,1522
9594,25,1400
9595,35,8600
9596,47,2000
9597,22,1384
9598,39,3200
9599,33,1500.00
9600,21,1133.94
9601,25,1600
9602,30,4000.00
9603,37,6500
9604,27,1500
9605,25,1500
9606,37,3700
9607,24,999.99
9608,43,1500
9609,20,900.00
9610,29,1600.00
9611,22,1500
9612,52,2500
9613,47,10456
9614,40,2300
9615,24,1376
9616,31,1200
9617,38,18205
9618,40,1400
9619,32,2200
9620,36,6000
9621,25,1546
9622,42,4500
9623,27,2100
9624,37,6100
9625,28,3000
9626,24,1500
9627,30,5000
9628,27,3000
9629,20,1450
9630,34,7000
9631,22,1800
9632,27,3500
9633,30,959.8
9634,28,2000
9635,39,4500
9636,28,2000
9637,46,2600
9638,22,1100
9639,30,1018
9640,26,1976.00
9641,23,1200
9642,23,1500
9643,40,7000
9644,65,18000
9645,25,1000
9646,22,1000
9647,25,3500
9648,42,2500
9649,24,1322
9650,34,1537
9651,59,6000
9652,24,1280
9653,24,1700
9654,44,3000
9655,37,1500
9656,44,10000
9657,28,3500
9658,36,4000
9659,28,2463.53
9660,35,2000
9661,34,1500
9662,23,968
9663,26,954
9664,33,4000
9665,38,1000.00
9666,48,10000
9667,32,3000
9668,28,1500
9669,39,4000
9670,37,9500
9671,24,2200
9672,37,4000
9673,51,4000
9674,36,2300.00
9675,49,26000
9676,30,800
9677,33,1878
9678,24,860.00
9679,33,2500
9680,20,937
9681,21,1100
9682,28,2500.00
9683,42,4000
9684,22,750.05
9685,26,2200
9686,37,8000
9687,23,600
9688,30,2250
9689,31,957
9690,48,1500
9691,27,1430
9692,28,1200
9693,30,1200
9694,24,1200
9695,34,1600
9696,23,800.00
9697,29,1500
9698,29,2800
9699,27,1089
9700,35,7000
9701,30,2500
9702,37,2500
9703,40,8000
9704,52,6000
9705,22,1258
9706,32,2200
9707,35,4200.00
9708,28,800
9709,31,1600
9710,53,3900
9711,31,3000
9712,52,15000
9713,29,2513
9714,28,2700
9715,23,1500
9716,31,1700
9717,40,3700
9718,35,7200
9719,40,2000.00
9720,42,3000
9721,40,2700
9722,54,1500
9723,28,1300.00
9724,29,2000
9725,42,2300
9726,28,2170
9727,24,1510
9728,20,950
9729,27,1255.00
9730,37,2500
9731,27,2100
9732,19,1000
9733,41,1400
9734,30,2000.00
9735,40,1866.66
9736,38,4000
9737,46,5000
9738,37,1775.52
9739,39,2900
9740,29,2700.00
9741,43,4766.53
9742,46,2600
9743,38,3279
9744,34,958
9745,37,4500.00
9746,31,520
9747,29,4000
9748,23,600
9749,33,2646
9750,33,2905
9751,20,1315
9752,50,19900
9753,48,1500.00
9754,36,2000
9755,22,1051
9756,36,1800
9757,24,1300
9758,30,1200
9759,31,900
9760,28,1390.72
9761,34,1800
9762,28,900
9763,49,5000
9764,30,2759
9765,37,1700
9766,28,1500
9767,37,1400
9768,42,3729.81
9769,32,2014.2
9770,30,2229
9771,36,3071
9772,39,13400
9773,40,2700
9774,30,1100
9775,33,2500
9776,41,3583
9777,24,1083.00
9778,61,7000
9779,56,4800
9780,25,980
9781,43,1100.00
9782,39,1162
9783,25,2268
9784,71,900.00
9785,26,1312
9786,33,1800
9787,48,2700
9788,43,1900
9789,23,1337
9790,19,954
9791,29,1700
9792,25,1200
9793,41,17000
9794,43,10000
9795,38,1600
9796,29,1200
9797,32,2400
9798,44,9000
9799,39,3850
9800,39,18000
9801,40,4500
9802,31,4000
9803,27,2134.19
9804,20,900
9805,44,1500
9806,44,5458
9807,41,8000
9808,28,980
9809,20,650
9810,30,2750.00
9811,34,2000
9812,32,1500
9813,33,1350
9814,33,5500
9815,29,4500
9816,48,2151
9817,21,900
9818,37,11000
9819,57,1700
9820,51,4000
9821,23,1200.00
9822,46,6250
9823,51,5500
9824,28,2300
9825,46,13000
9826,37,1498
9827,36,1998
9828,38,6400.00
9829,31,5300
9830,28,1300
9831,29,1175
9832,25,1140
9833,54,8000
9834,31,1700
9835,18,600
9836,24,1993
9837,33,6000
9838,32,4500
9839,38,8100
9840,31,4965
9841,33,1800
9842,30,1979
9843,26,1474
9844,22,1000
9845,29,2071
9846,24,1008.00
9847,46,3450
9848,35,4300
9849,23,840
9850,27,900
9851,42,2500
9852,37,6000
9853,44,2400.00
9854,58,3000
9855,30,2197
9856,35,1800
9857,29,3600
9858,35,1586
9859,26,1000
9860,46,8000
9861,22,1000.00
9862,36,2600
9863,22,2000
9864,23,2000
9865,33,8100
9866,49,29500
9867,35,1500
9868,33,1350
9869,38,4300
9870,31,4030
9871,36,2900
9872,22,3000
9873,38,12700
9874,25,3000
9875,43,7000
9876,41,1685
9877,48,1300
9878,30,3800
9879,39,2200
9880,41,1024
9881,26,1300
9882,20,724
9883,27,1800
9884,30,3500
9885,26,2100
9886,27,1500
9887,35,3500
9888,28,1850
9889,27,2000
9890,32,1118.00
9891,35,4000
9892,26,1064.8
9893,53,4000
9894,30,5000
9895,28,3989
9896,43,1500
9897,20,1100
9898,33,2700
9899,38,4500
9900,26,1417
9901,34,1350
9902,33,4000.00
9903,45,2000
9904,29,1600
9905,47,5000
9906,38,12000.00
9907,26,3000
9908,34,1198
9909,33,1310
9910,48,1700.00
9911,21,591
9912,37,4000
9913,26,4500
9914,33,3500
9915,35,2386
9916,22,2000
9917,25,8000
9918,35,1620
9919,31,3500
9920,27,1600
9921,21,967
9922,27,1500
9923,33,4000
9924,34,3300
9925,28,4025
9926,36,1195
9927,37,2799
9928,45,1500
9929,33,18000
9930,29,1340
9931,42,1350
9932,56,7000
9933,36,1880.00
9934,35,6000.00
9935,40,2300
9936,36,2000.00
9937,44,3000
9938,48,20000.00
9939,47,8000
9940,40,1200.00
9941,28,6500
9942,52,24500
9943,23,1500
9944,23,1200
9945,28,2300
9946,26,2700
9947,34,4200
9948,27,1302
9949,26,1700
9950,47,8177.00
9951,26,2650
9952,60,1500
9953,25,1000
9954,21,1287
9955,25,3000
9956,25,1800
9957,20,1200
9958,39,3500
9959,36,3128
9960,26,2009.00
9961,36,2000
9962,39,2500
9963,28,2900
9964,23,800
9965,39,1800
9966,36,1600.00
9967,24,2000
9968,24,1300
9969,30,1305
9970,36,2000
9971,51,12000
9972,26,1490
9973,52,2500
9974,37,10360
9975,32,1368
9976,30,1500
9977,33,1150
9978,31,2500.00
9979,22,890.00
9980,50,10000
9981,34,3000
9982,30,1796.00
9983,44,1790
9984,22,1500
9985,40,13360
9986,55,8600
9987,23,1350
9988,40,1070
9989,33,2000
9990,32,2000
9991,40,4000
9992,31,2500
9993,22,1200.00
9994,67,2500
9995,21,937
9996,26,4121
9997,28,1300
9998,29,1480
9999,22,1444
10000,29,4000
10001,50,3776
10002,31,6000
10003,48,2100
10004,53,1000
10005,51,20000
10006,38,11734
10007,31,2192
10008,25,700
10009,35,3800
10010,24,880.00
10011,33,2500
10012,49,2800
10013,36,4800
10014,26,1770
10015,26,1600
10016,34,3000
10017,33,1302
10018,52,9000
10019,27,1726
10020,52,8000
10021,32,1800
10022,53,16800
10023,53,7600
10024,35,900
10025,28,2085
10026,42,5000
10027,36,4500
10028,28,2000
10029,30,3000
10030,29,1680
10031,45,1500
10032,29,4290
10033,34,5100
10034,23,964.00
10035,33,1400
10036,32,3200
10037,24,1309.79
10038,41,1500
10039,37,1500
10040,50,1800
10041,56,8800
10042,27,1679.00
10043,21,2000
10044,36,3500
10045,28,3000
10046,56,5000
10047,33,1800
10048,28,1097.00
10049,33,1800
10050,28,3000
10051,28,1300
10052,42,1600
10053,22,1200
10054,19,970
10055,48,8200
10056,27,2200
10057,61,4000.00
10058,42,13550
10059,41,5000
10060,33,1080
10061,23,900
10062,60,4500
10063,18,2000
10064,25,2000
10065,28,1200
10066,31,3900
10067,21,1000
10068,29,2500
10069,38,10000
10070,31,1500
10071,26,1614
10072,35,3500
10073,28,1569
10074,38,1500
10075,39,988.00
10076,29,2700
10077,43,11432.43
10078,40,1500
10079,30,1800
10080,25,2300
10081,46,4000
10082,25,2500
10083,32,4200
10084,33,5000
10085,54,3850
10086,28,1500
10087,24,1000
10088,20,700.00
10089,45,3500
10090,34,2500
10091,22,1500
10092,26,1900
10093,44,1400
10094,33,1714
10095,22,700
10096,24,1500
10097,24,1108
10098,43,5970
10099,34,940
10100,40,13000
10101,22,1200.00
10102,37,2500
10103,24,1100.00
10104,24,1226
10105,54,4000
10106,37,3711.19
10107,31,2580
10108,38,18500
10109,44,8200
10110,20,954
10111,29,1500
10112,55,10000
10113,28,1187
10114,20,1177.58
10115,30,2500
10116,36,1600
10117,26,2800
10118,25,1000
10119,21,977
10120,24,1200
10121,21,1200
10122,26,4000.00
10123,47,4000
10124,23,1500
10125,39,2500
10126,27,1557
10127,27,8000
10128,29,1950
10129,43,2124.21
10130,37,2400
10131,25,1800
10132,33,1000
10133,34,1600
10134,49,7000
10135,34,1200
10136,57,2000
10137,28,2000
10138,37,1350.00
10139,29,1905
10140,51,3000
10141,21,1000
10142,46,22000.00
10143,47,2000
10144,28,1990
10145,33,1800
10146,30,1713
10147,33,7000
10148,28,1300
10149,25,1300
10150,37,3240
10151,23,1200
10152,41,16000
10153,29,1388
10154,28,1400
10155,51,7000
10156,35,12000
10157,58,7000
10158,37,8700
10159,23,1005
10160,28,1430
10161,31,6300
10162,26,1312.00
10163,33,3450
10164,38,3200
10165,26,3250
10166,56,7000
10167,20,1800
10168,23,900
10169,21,900
10170,30,3500
10171,45,2950.39
10172,43,8000
10173,32,1031
10174,24,800
10175,44,2000
10176,46,7500
10177,49,3360
10178,43,1500
10179,40,900
10180,45,2600
10181,20,1000
10182,38,11000
10183,45,3200
10184,39,6000
10185,38,4700
10186,32,1576
10187,23,1500
10188,27,1200
10189,31,4000
10190,40,4214.8
10191,34,1500.00
10192,29,1140
10193,32,2500
10194,41,14000
10195,29,2500
10196,43,1240
10197,26,1200
10198,28,1000
10199,20,1198.84
10200,35,1330
10201,37,2800
10202,38,2500
10203,39,3080
10204,23,836
10205,41,6000.00
10206,36,1600
10207,36,5000
10208,31,3200
10209,24,888.00
10210,25,2000
10211,45,4148
10212,20,700
10213,35,2355
10214,49,14000
10215,38,17500
10216,35,6019
10217,27,2000
10218,36,1000
10219,38,950
10220,35,5000
10221,22,1102
10222,32,2400
10223,47,5300
10224,41,3595
10225,34,6293
10226,38,3000
10227,24,1780
10228,30,2000
10229,24,1200
10230,30,1500
10231,37,1500
10232,31,5622
10233,30,1250.00
10234,35,7500
10235,43,6000
10236,46,4100.00
10237,31,4483
10238,36,3000
10239,50,1450
10240,34,1430
10241,24,1300
10242,37,10920
10243,27,1770
10244,32,1500
10245,33,4000
10246,41,2345.77
10247,32,5308
10248,42,2400
10249,24,1200
10250,38,3300
10251,42,7000.00
10252,30,800
10253,36,5000
10254,42,2500.00
10255,27,2000
10256,26,822
10257,27,6000
10258,33,2500
10259,43,1800
10260,42,1700
10261,24,1500
10262,25,1200
10263,22,1354
10264,22,1000
10265,31,1800
10266,19,600
10267,48,4600
10268,27,1034
10269,26,875
10270,25,1200
10271,24,1500
10272,20,1100
10273,32,4000
10274,30,2114.2
10275,22,975
10276,33,4000
10277,44,1800
10278,34,11000
10279,33,5513
10280,42,2500
10281,27,1070
10282,37,1355.00
10283,26,5000
10284,42,9500
10285,43,2023.23
10286,36,4000
10287,39,2140
10288,35,1350
10289,37,4200
10290,35,890
10291,40,6000
10292,43,3000
10293,26,1500
10294,31,1100
10295,40,4800
10296,23,1400
10297,34,1000
10298,22,1054
10299,27,3800
10300,62,5000
10301,37,4500
10302,40,5900
10303,25,2000
10304,28,3150
10305,36,1723.67
10306,25,1620
10307,40,2600.00
10308,31,3500.00
10309,38,878
10310,21,1200
10311,33,1100
10312,40,2800
10313,32,2500
10314,41,4000
10315,33,7500
10316,30,1684.33
10317,21,1500
10318,31,1200
10319,41,12796
10320,56,18000.00
10321,24,728
10322,30,2978.93
10323,38,10000
10324,30,1566.66
10325,27,5600
10326,22,1300
10327,32,3500
10328,35,8109
10329,32,2000
10330,43,22000
10331,25,1500
10332,23,1500
10333,27,1500
10334,43,2580
10335,39,3800
10336,27,1200
10337,26,954
10338,38,8200
10339,25,1400
10340,26,2000
10341,27,1800
10342,22,954
10343,54,2717
10344,59,15000
10345,37,7000
10346,23,1000
10347,31,1900
10348,30,1500
10349,29,1840.00
10350,23,1200
10351,25,1450
10352,42,1000.00
10353,55,3800
10354,27,1387
10355,38,6000
10356,26,1350
10357,45,1800
10358,56,1800
10359,27,2165
10360,36,4700
10361,32,2872
10362,27,1600
10363,49,10100
10364,23,1200
10365,23,602.00
10366,35,8000
10367,47,3500
10368,36,7000
10369,26,1000
10370,24,2000
10371,35,4500.00
10372,37,1100
10373,28,2400
10374,22,830
10375,37,1100
10376,31,2306.45
10377,26,880.00
10378,50,4000
10379,30,1620.16
10380,41,7800
10381,31,1502
10382,46,1450
10383,38,1572.16
10384,38,3300.00
10385,39,940
10386,33,1400
10387,27,2000
10388,25,1458
10389,41,2500
10390,24,2071
10391,33,1500
10392,54,7000
10393,38,2700
10394,62,15300
10395,28,2000
10396,28,4000
10397,24,1724.00
10398,49,2200
10399,26,1500
10400,26,1200
10401,58,1000
10402,27,1800
10403,33,2890
10404,36,1500
10405,27,1664
10406,36,3000
10407,28,1650
10408,41,4600
10409,31,3900
10410,50,15000.00
10411,54,5000
10412,39,7000
10413,22,1800
10414,38,7000
10415,29,4000
10416,41,11000
10417,32,5000
10418,18,600
10419,41,1100
10420,28,1200
10421,35,2500
10422,34,4500
10423,23,6160
10424,31,1500
10425,32,1068
10426,20,1500
10427,43,8806.8
10428,26,2500
10429,40,3000
10430,32,1304
10431,25,1197
10432,27,1500
10433,26,800
10434,27,2100
10435,30,1500
10436,39,6000
10437,35,1300
10438,43,1526
10439,30,2000
10440,38,2000
10441,40,5000
10442,24,937
10443,30,3000
10444,23,1303
10445,33,3500
10446,38,2500
10447,31,3000
10448,32,6300
10449,29,4601
10450,29,2500
10451,21,1000
10452,22,850
10453,22,1425
10454,26,2000
10455,36,5000
10456,37,1580
10457,26,600.00
10458,54,1500
10459,45,12000
10460,24,1523
10461,24,1300
10462,39,2800
10463,30,3500
10464,49,7000
10465,43,2500
10466,60,6000
10467,29,2592
10468,39,1700
10469,49,3600
10470,39,5300
10471,46,24000
10472,30,1600
10473,52,4500
10474,47,2500
10475,35,1000
10476,30,2400
10477,42,1000
10478,33,5200
10479,38,6500
10480,43,5500.00
10481,31,4483
10482,36,2000.00
10483,20,1000
10484,27,2183
10485,32,1400
10486,25,1200
10487,20,1522
10488,29,3200
10489,25,1400
10490,34,2700
10491,53,15000
10492,40,3000
10493,39,6900
10494,59,9800
10495,25,7200
10496,33,1623.67
10497,29,1865
10498,30,3500
10499,40,2173.00
10500,20,850.000
10501,24,900
10502,36,6000
10503,30,5000
10504,41,1500
10505,38,2900
10506,58,5600
10507,41,17000
10508,34,8200
10509,33,1550
10510,41,1500
10511,35,3200.00
10512,26,880.00
10513,29,1319.00
10514,21,1530
10515,39,1351
10516,43,15000
10517,44,1200
10518,26,1500
10519,25,1200
10520,30,2800.00
10521,47,4000
10522,33,7500
10523,23,1243.19
10524,33,1500
10525,57,10000
10526,29,5000
10527,38,1630
10528,32,2000
10529,27,1290.00
10530,60,5139
10531,46,13300.00
10532,20,1400
10533,20,937
10534,22,880
10535,25,1824
10536,27,1500
10537,44,4000
10538,25,990.00
10539,26,2500
10540,45,5676
10541,30,3500
10542,33,950
10543,28,3118
10544,27,2500
10545,31,1237
10546,34,3500
10547,22,1503
10548,57,10000
10549,37,1000
10550,44,4000
10551,28,1200
10552,37,2400
10553,44,3000.00
10554,20,1321
10555,43,1800
10556,52,7000
10557,43,1500
10558,22,2000
10559,50,24000
10560,41,1000
10561,23,2000
10562,30,1904
10563,44,5000
10564,25,3500
10565,23,1100
10566,31,900
10567,25,5610
10568,46,1800
10569,28,2000
10570,28,1104
10571,37,1500.00
10572,24,1400
10573,41,2500
10574,44,3400
10575,34,4000
10576,30,1740
10577,24,1200
10578,39,1917.27
10579,37,2000
10580,20,850
10581,38,5000
10582,29,3000
10583,45,7500
10584,47,12000
10585,35,1000.00
10586,39,3200.00
10587,32,1850.00
10588,37,1360
10589,21,1190
10590,22,1000
10591,32,3700.00
10592,19,600
10593,45,562.53
10594,26,8750
10595,30,2500
10596,46,890
10597,36,3900
10598,22,1433
10599,27,1500.00
10600,24,1967
10601,28,2028
10602,24,1533
10603,29,2300
10604,56,1400
10605,22,1309
10606,36,2000
10607,34,12000
10608,41,1350.00
10609,28,3500
10610,35,4100
10611,35,1300
10612,31,2300
10613,53,1900
10614,31,1200
10615,32,2000
10616,21,1280
10617,29,3000.00
10618,41,22000
10619,31,9600
10620,34,1700
10621,33,1100
10622,33,1552
10623,29,2700
10624,29,1498
10625,34,2300
10626,24,1000
10627,33,9300
10628,37,4950
10629,37,2000
10630,33,1200
10631,22,1300
10632,38,11000
10633,43,15738
10634,49,3908.5
10635,26,1200
10636,55,5000
10637,22,1100.00
10638,42,2290.00
10639,30,3000
10640,41,1200
10641,26,1000
10642,29,1312
10643,48,4500
10644,31,2500
10645,20,1000
10646,30,2500
10647,35,4350
10648,27,1058
10649,31,2500
10650,47,1500.00
10651,19,954
10652,20,1000
10653,26,2500
10654,19,550
10655,31,1035
10656,33,2500
10657,50,4800
10658,39,1540
10659,31,5350
10660,25,1580
10661,28,1400
10662,39,5515
10663,29,2500
10664,25,1653.75
10665,21,800
10666,34,1200
10667,34,5500
10668,33,1019
10669,22,890
10670,42,2000.00
10671,26,2800
10672,26,798.6
10673,40,1500
10674,24,2137.77
10675,21,1200
10676,45,9000
10677,39,3898.81
10678,28,1500
10679,41,1600
10680,40,3800
10681,34,2700
10682,30,6500.00
10683,27,1344.29
10684,35,4000
10685,26,1300.00
10686,28,4000
10687,40,1000
10688,22,900
10689,25,2000
10690,50,6597.14
10691,24,1300.00
